"Date","remarks","Si"
1995-01-07,"",0.330000000000001
1995-01-18,"",0.400000000000001
1995-01-23,"",0.779999999999999
1995-12-01,"",0.256
1995-12-10,"",0.360000000000001
1996-01-06,"",1.235
1996-01-17,"",1.279
1996-11-22,"",0.410000000000001
1997-01-02,"",0.73
1997-01-06,"",0.289999999999999
1997-01-15,"",0.64
1997-01-24,"",1.03
1997-11-23,"",0.266
1998-01-02,"",0.963999999999999
1998-01-12,"",0.640999999999999
1998-01-22,"",1.024
1998-12-16,"",1.252
1999-01-09,"",0.370000000000001
1999-01-17,"",1.234
1999-12-01,"",0.436
1999-12-09,"",0.475000000000001
1999-12-31,"",0.708000000000001
2000-01-09,"",0.571999999999999
2000-01-18,"",0.487
2000-11-29,"",0.320000000000001
2000-11-30,"",0.269
2000-12-07,"",0.411
2000-12-21,"",0.378999999999999
2000-12-29,"",0.472
2001-01-06,"",0.251
2001-01-12,"",0.759999999999999
2001-01-19,"",0.913
2001-01-29,"",0.205
2001-12-07,"",0.27
2001-12-22,"",0.17
2002-01-04,"",0.889999999999999
2002-01-12,"",0.19
2002-01-24,"",1.13
2002-12-22,"",0.798
2002-12-23,"",0.824
2002-12-30,"",0.576
2003-01-06,"",0.541999999999999
2003-01-13,"",0.727000000000001
2003-01-25,"",0.828
2003-12-16,"",0.909999999999999
2003-12-26,"",0.450000000000001
2004-01-05,"",0.500000000000001
2004-01-23,"",0.52
2004-11-18,"",0.510000000000001
2004-12-03,"",0.303999999999999
2004-12-10,"",0.231
2004-12-23,"",0.118
2004-12-31,"",1.26
2005-01-14,"",1.196
2005-01-26,"",1.354
2005-12-10,"",0.450000000000001
2005-12-16,"",0.330000000000001
2005-12-26,"",0.440000000000001
2006-01-02,"",0.500000000000001
2006-01-19,"",1.26
2006-12-08,"",0.26
2006-12-15,"",0.26
2006-12-22,"",0.390000000000001
2007-01-04,"",0.2
2007-01-19,"",0.889999999999999
2007-11-26,"",1.031
2007-12-07,"",0.332
2007-12-14,"",0.236
2007-12-23,"",0.415000000000001
2007-12-29,"",1.307
2008-01-04,"",1.123
2008-01-11,"",1.392
2008-01-21,"",0.742000000000001
2008-01-29,"",0.559000000000001
2008-12-01,"",0.299999999999999
2008-12-12,"",0.427
2008-12-19,"",0.257
2008-12-26,"",0.340000000000001
2009-01-06,"",0.321000000000001
2009-01-09,"",0.436
2009-01-13,"",1.401
2009-11-21,"",0.320000000000001
2009-12-01,"",0.258
2009-12-02,"",0.320000000000001
2009-12-12,"",0.52
2009-12-15,"",0.516999999999999
2009-12-17,"",0.52
2009-12-24,"",1.71
2009-12-27,"",0.330000000000001
2010-01-05,"",0.298999999999999
2010-01-08,"",1.46
2010-01-15,"",0.341000000000001
2010-01-15,"",0.510000000000001
2010-01-22,"",0.390000000000001
2010-01-28,"",1.165
2010-12-06,"",0.382999999999999
2010-12-13,"",0.248
2010-12-20,"",0.292
2010-12-27,"",0.261
2011-01-08,"",0.544000000000001
2011-01-15,"",1.28
2011-11-19,"",0.166
2011-12-01,"",0.071
2011-12-29,"",0.12
2012-01-07,"",1.09
2012-01-14,"",0.143
2012-01-23,"",0.643000000000001
2012-12-06,"",0.366000000000001
2012-12-10,"",0.283
2012-12-15,"",1.22
2012-12-29,"",0.251
2013-01-14,"",0.675999999999999
2013-12-02,"",0.258
2013-12-16,"",0.516999999999999
2014-01-06,"",0.298999999999999
2014-01-16,"",0.341000000000001
2014-01-29,"",1.16
2014-12-02,"",0.730999999999999
2014-12-12,"",0.634000000000001
2014-12-20,"",0.238
2014-12-27,"",0.418999999999999
2015-01-04,"",0.437
2015-01-14,"",1.329
2015-01-28,"",0.475000000000001
