"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1982-10-01,0.0241131461555539,48485,10,275,1982.74863013699,1594,1983,1,-3.7249981035747,NA,NA,2.31895093134968,0.0528730058306066,10.1798038440449,21.2083572608343,10.2177144132018,12.9116448281918
"2",1982-10-02,0.0231131461555539,48486,10,276,1982.75136986301,1594,1983,2,-3.76735372568601,NA,NA,2.31821825989793,0.0527071927346357,10.1724640716129,20.3141648605804,10.212863621129,12.2918010195833
"3",1982-10-03,0.0271131461555539,48487,10,277,1982.75410958904,1594,1983,3,-3.60773657072756,NA,NA,2.31159065011592,0.0541679779570991,10.106225499745,23.6745995664015,10.1627986487225,15.9035555574665
"4",1982-10-04,0.0281131461555539,48488,10,278,1982.75684931507,1594,1983,4,-3.57151797732576,NA,NA,2.3083700600694,0.0546907024231995,10.074372008114,24.4704060883755,10.1355719712743,18.417918474063
"5",1982-10-05,0.0261131461555539,48489,10,279,1982.7595890411,1594,1983,5,-3.64531640733892,NA,NA,2.30817486323415,0.0543152495518249,10.0728245789907,22.72606333319,10.1380676145795,13.7383806975472
"6",1982-10-06,0.0471131461555539,48490,10,280,1982.76232876712,1594,1983,6,-3.05520320532127,NA,NA,2.28694005901661,0.0655568767724689,9.86954179160663,40.1747182487692,10.1394712834517,10.7677519208302
"7",1982-10-07,0.0711131461555539,48491,10,281,1982.76506849315,1594,1983,7,-2.64348306256164,0.0352560032984111,NA,2.27080492241903,0.0750008897905204,9.71836334160395,59.7113331296479,10.0997978232351,11.8696046264087
"8",1982-10-08,0.0771131461555539,48492,10,282,1982.76780821918,1594,1983,8,-2.56248150509353,0.0428274318698396,NA,2.26554472000803,0.0774629139640404,9.66988271509836,64.4263268356608,10.0731297864121,13.0077715540784
"9",1982-10-09,0.0411131461555539,48493,10,283,1982.77054794521,1594,1983,9,-3.19142735082418,0.0453988604412682,NA,2.2841584266323,0.0637236052751382,9.84192518507693,34.9602487418386,10.0379755248812,14.7268485957373
"10",1982-10-10,0.0311131461555539,48494,10,284,1982.77328767123,1594,1983,10,-3.47012484314558,0.0459702890126968,NA,2.29158676934206,0.0580715280953233,9.91088799676669,26.6422095453364,10.0333853195485,13.8037136807393
"11",1982-10-11,0.0271131461555539,48495,10,285,1982.77602739726,1594,1983,11,-3.60773657072756,0.0458274318698396,NA,2.29379755946221,0.0560032658375178,9.93132138204886,23.2648734080968,10.0230442552064,12.685517620173
"12",1982-10-12,0.0261131461555539,48496,10,286,1982.77876712329,1594,1983,12,-3.64531640733892,0.0458274318698396,NA,2.29259597767321,0.0558706356477401,9.91949751673274,22.3801305215699,9.97528419981087,17.7062761718527
"13",1982-10-13,0.0261131461555539,48497,10,287,1982.78150684932,1594,1983,13,-3.64531640733892,0.0428274318698396,NA,2.2903704225931,0.0560928336614396,9.89759365069614,22.3307115484819,9.95567998584026,18.9117825060127
"14",1982-10-14,0.0261131461555539,48498,10,288,1982.78424657534,1594,1983,14,-3.64531640733892,0.0363988604412682,NA,2.288144867513,0.0563150316751392,9.87568978465955,22.2812925753939,9.91077557367446,21.261995264324
