"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1970-10-01,7.54759259259259,44102,10,275,1970.74863013699,1450,1971,1,2.0212286505054,NA,NA,1.83204318207072,0.0953780954537019,6.27526961679763,4092.17862034914,6.79244481806873,6372.28717827793
"2",1970-10-02,5.81527777777778,44103,10,276,1970.75136986301,1450,1971,2,1.76048855400904,NA,NA,1.85092573226996,0.0988021682208771,6.40005947627733,3215.64588326078,6.80812904426744,5118.24854813191
"3",1970-10-03,62.8442592592593,44104,10,277,1970.75410958904,1450,1971,3,4.14065959051856,NA,NA,1.67628693268581,0.0628404881885495,5.35728127015253,29088.6658329231,6.78834015697105,4496.56182918223
"4",1970-10-04,39.460462962963,44105,10,278,1970.75684931507,1450,1971,4,3.67529923298796,NA,NA,1.70746412956806,0.0679415166608584,5.53253960319417,18862.5520024966,6.73991161028825,4284.96232253513
"5",1970-10-05,16.9747222222222,44106,10,279,1970.7595890411,1450,1971,5,2.83172530937698,NA,NA,1.79808677818568,0.0896530543634032,6.0627920185884,8891.78777913404,6.72032524085397,3773.38100809961
"6",1970-10-06,11.0367592592593,44107,10,280,1970.76232876712,1450,1971,6,2.40123145239913,NA,NA,1.81574519997364,0.0921716258506414,6.17301596247127,5886.43986942952,6.68654804615035,5521.90900158518
"7",1970-10-07,8.44074074074074,44108,10,281,1970.76506849315,1450,1971,7,2.13307007024731,21.7314021164021,NA,1.82676253452819,0.0936940963942844,6.24172297577517,4551.96373177332,6.68426531101677,3863.92568616619
"8",1970-10-08,6.93907407407407,44109,10,282,1970.76780821918,1450,1971,8,1.93716834689633,21.6444708994709,NA,1.83654578151096,0.0952218240496787,6.30423882961366,3779.61813095125,6.65301192917042,4728.75447860433
"9",1970-10-09,5.83490740740741,44110,10,283,1970.77054794521,1450,1971,9,1.76385839713059,21.6472751322751,NA,1.84920237044937,0.0976175455551845,6.38812679514706,3220.48468999826,6.59987080448968,7773.08582123021
"10",1970-10-10,5.19203703703704,44111,10,284,1970.77328767123,1450,1971,10,1.64712611285806,13.4112433862434,NA,1.85758780489182,0.099175171601259,6.44365222553579,2890.57083915755,6.58302216879539,4805.66810834261
"11",1970-10-11,5.60425925925926,44112,10,285,1970.77602739726,1450,1971,11,1.72352689065577,8.57464285714286,NA,1.85174057160497,0.0978870033434303,6.40480681590886,3101.2586987176,6.61922624624454,3692.71685305218
"12",1970-10-12,5.70731481481481,44113,10,286,1970.77876712329,1450,1971,12,1.74174865295847,6.96501322751323,NA,1.85018814126257,0.0974564178795467,6.39444150987081,3153.17584181541,6.6089603173384,4125.98548529274
"13",1970-10-13,5.83490740740741,44114,10,287,1970.78150684932,1450,1971,13,1.76385839713059,6.22189153439153,NA,1.84836405765585,0.0969691906873216,6.38228116636146,3217.5376980848,6.59817174960804,4795.03166235806
"14",1970-10-14,10.757037037037,44115,10,288,1970.78424657534,1450,1971,14,2.37556014850771,6.552791005291,NA,1.81511810262316,0.0909503795537277,6.16853375351362,5733.08461878557,6.54737364275081,4786.76635790633
"15",1970-10-15,12.1212962962963,44116,10,289,1970.78698630137,1450,1971,15,2.49496393006183,7.29310846560846,NA,1.80972646402195,0.0899881878502401,6.13487099569994,6424.92769637663,6.4585257399208,7499.66543986559
"16",1970-10-16,17.514537037037,44117,10,290,1970.7897260274,1450,1971,16,2.86303122392997,8.96162698412697,NA,1.79345808572117,0.0873647447948723,6.03348075424606,9130.20095224736,6.44015844655621,7738.26242128625
"17",1970-10-17,10.9189814814815,44118,10,291,1970.79246575342,1450,1971,17,2.39050269504015,9.7797619047619,NA,1.81382771604208,0.0903320146426942,6.16027528231266,5811.60370133378,6.47167085879215,5700.04779962511
"18",1970-10-18,8.71064814814815,44119,10,292,1970.79520547945,1450,1971,18,2.16454620234933,10.2235317460317,NA,1.82353979492957,0.0916765751138501,6.22066156554265,4681.6698942274,6.40499159405961,6051.01805491863
"19",1970-10-19,7.23351851851852,44120,10,293,1970.79794520548,1450,1971,19,1.97872557318909,10.4415608465608,NA,1.83187355322374,0.0928567942418619,6.27275888124999,3920.32375456809,6.43918155369207,5618.39996753244
"20",1970-10-20,6.15388888888889,44121,10,294,1970.80068493151,1450,1971,20,1.81708422163268,10.4871296296296,NA,1.84313973353785,0.0950574824262421,6.34720705031294,3374.78459982319,6.37917831867287,9066.77149384592
"21",1970-10-21,5.77601851851852,44122,10,295,1970.80342465753,1450,1971,21,1.75371460770009,9.77555555555556,NA,1.84740041211583,0.0958204441975994,6.37530301340906,3181.58221823577,6.32361577006702,9264.23289384659
"22",1970-10-22,5.97231481481481,44123,10,296,1970.80616438356,1450,1971,22,1.78713459342734,8.89712962962963,NA,1.8448489051631,0.0951711799889075,6.35836353394233,3280.96645042251,6.40137591370652,6061.12140031668
"23",1970-10-23,39.2298148148148,44124,10,297,1970.80890410959,1450,1971,23,3.66943703971108,11.9993121693122,NA,1.69980183999589,0.0690505666949459,5.49097532126545,18611.4192485151,6.39184575591293,5544.25339980768
"24",1970-10-24,30.9510185185185,44125,10,298,1970.81164383562,1450,1971,24,3.43240590710346,14.8610317460317,NA,1.7273135494341,0.0742238798961517,5.64972542755094,15108.314947143,6.36075477768734,7107.22450660901
