"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1996-10-01,36,53599,10,275,1996.74931693989,1762,1997,1,3.58351893845611,NA,NA,1.32620714558472,0.67301459481478,4.79341672708906,14909.4433879378,4.20946706492734,15880.4857812445
"2",1996-10-02,33,53600,10,276,1996.75204918033,1762,1997,2,3.49650756146648,NA,NA,1.30728791730687,0.644784272388696,4.62584344508957,13189.2048306394,4.1006101173469,207822.884684669
"3",1996-10-03,25,53601,10,277,1996.75478142077,1762,1997,3,3.2188758248682,NA,NA,1.24996903790494,0.575885932797666,4.17650798419658,9021.25724586462,4.06347930885639,301118.339203202
"4",1996-10-04,21,53602,10,278,1996.7575136612,1762,1997,4,3.04452243772342,NA,NA,1.21334416047986,0.533261916686972,3.89749254733771,7071.61047788954,4.01131662594289,98214.8359374345
"5",1996-10-05,17,53603,10,279,1996.76024590164,1762,1997,5,2.83321334405622,NA,NA,1.20120124423017,0.489510446006368,3.75871349074758,5520.79837521005,4.00014389536104,62158.6228102464
"6",1996-10-06,16,53604,10,280,1996.76297814208,1762,1997,6,2.77258872223978,NA,NA,1.19914889778307,0.475825543631979,3.72843633139901,5154.19038452599,3.96909115503734,148411.70918406
"7",1996-10-07,14,53605,10,281,1996.76571038251,1762,1997,7,2.63905732961526,23.1428571428571,NA,1.19726849530751,0.45015993271143,3.67955718066249,4450.79236572934,4.02965934822442,59494.1448482771
"8",1996-10-08,13,53606,10,282,1996.76844262295,1762,1997,8,2.56494935746154,19.8571428571429,NA,1.19500012939698,0.435675923338069,3.64762407769619,4097.01136406836,3.99486248132293,236969.057619972
"9",1996-10-09,14,53607,10,283,1996.77117486339,1762,1997,9,2.63905732961526,17.1428571428571,NA,1.19230273856347,0.446002394957553,3.65408011924423,4419.97531223783,3.94444017414953,465386.930598964
"10",1996-10-10,16,53608,10,284,1996.77390710383,1762,1997,10,2.77258872223978,15.8571428571429,NA,1.18964929786081,0.465041530131069,3.67437241902543,5079.45243206076,3.97743088104575,280491.807199687
"11",1996-10-11,17,53609,10,285,1996.77663934426,1762,1997,11,2.83321334405622,15.2857142857143,NA,1.18724598412994,0.471653040997671,3.67549980766898,5398.5741175042,3.92970397622773,113567.306060031
