"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1996-10-01,579,53599,10,275,1996.74931693989,1762,1997,1,6.361302477573,NA,NA,1.26546957524842,0.467095972189391,3.95780340006757,197991.48977042,4.14619077494666,460286.67747004
"2",1996-10-02,566,53600,10,276,1996.75204918033,1762,1997,2,6.33859407820318,NA,NA,1.25865840864486,0.464222654536338,3.92566712148583,191974.543841749,4.11299288802879,436934.372632488
"3",1996-10-03,485,53601,10,277,1996.75478142077,1762,1997,3,6.18414889093748,NA,NA,1.2006538546882,0.460793480686205,3.70805558085735,155382.361060246,4.11539281727793,470671.914701174
"4",1996-10-04,525,53602,10,278,1996.7575136612,1762,1997,4,6.26339826259162,NA,NA,1.23719125578484,0.457875953691757,3.82981517575058,173720.416372046,4.194943588689,597674.861325146
"5",1996-10-05,528,53603,10,279,1996.76024590164,1762,1997,5,6.26909628370626,NA,NA,1.23685297733681,0.455002871822374,3.82431665138595,174462.266182906,4.24564761555696,720175.892597631
"6",1996-10-06,527,53604,10,280,1996.76297814208,1762,1997,6,6.26720054854136,NA,NA,1.23465939196799,0.452075421314903,3.81129258292021,173538.822919589,4.25109843312006,733985.64244529
"7",1996-10-07,498,53605,10,281,1996.76571038251,1762,1997,7,6.21060007702465,529.714285714286,NA,1.20914971516715,0.449088958578481,3.71620648461549,159897.959654848,4.23174891852413,696953.999248581
"8",1996-10-08,456,53606,10,282,1996.76844262295,1762,1997,8,6.12249280951439,512.142857142857,NA,1.15432172027607,0.446684232496759,3.53006276984525,139078.825031471,4.22699032144192,706906.533856744
"9",1996-10-09,467,53607,10,283,1996.77117486339,1762,1997,9,6.1463292576689,498,NA,1.16677347415701,0.44367502566544,3.56640251271715,143900.061705122,4.18422524619972,639392.499835958
"10",1996-10-10,465,53608,10,284,1996.77390710383,1762,1997,10,6.14203740558736,495.142857142857,NA,1.16229203184242,0.44082922743139,3.54692049336691,142501.077741509,4.11659560505404,574639.783190719
"11",1996-10-11,470,53609,10,285,1996.77663934426,1762,1997,11,6.1527326947041,487.285714285714,NA,1.16686843568683,0.437881549858942,3.55707554920608,144445.723902161,4.11736993325125,570798.666866286
"12",1996-10-12,481,53610,10,286,1996.7793715847,1762,1997,12,6.17586727010576,480.571428571428,NA,1.17900868056603,0.434830237976784,3.59169341899717,149265.031784052,4.23477813159174,830449.753507485
"13",1996-10-13,462,53611,10,287,1996.78210382514,1762,1997,13,6.13556489108174,471.285714285714,NA,1.15267832094757,0.432264621164441,3.50125267006995,139758.802580648,4.26464951195702,954867.095365906
"14",1996-10-14,453,53612,10,288,1996.78483606557,1762,1997,14,6.11589212548303,464.857142857143,NA,1.13880824786093,0.429561982688542,3.45162988101819,135094.032239147,4.22233228999103,788923.773337462
"15",1996-10-15,454,53613,10,289,1996.78756830601,1762,1997,15,6.11809719804135,464.571428571429,NA,1.1382285393674,0.426682353813977,3.4450691454982,135134.904273654,4.16816160022171,670368.593936716
"16",1996-10-16,461,53614,10,290,1996.79030054645,1762,1997,16,6.13339804299665,463.714285714286,NA,1.14565022904804,0.423677658078744,3.4641485414676,137978.422066071,4.11922239297116,599454.213090045
"17",1996-10-17,472,53615,10,291,1996.79303278689,1762,1997,17,6.15697898558556,464.714285714286,NA,1.1581713943131,0.420577075276914,3.49931973919647,142705.058420223,4.07303641217106,556331.947319099
"18",1996-10-18,578,53616,10,292,1996.79576502732,1762,1997,18,6.35957386867238,480.142857142857,NA,1.23898740710536,0.417904436932064,3.77571567518656,188556.220246277,4.04216631812242,511805.641794735
"19",1996-10-19,682,53617,10,293,1996.79849726776,1762,1997,19,6.52502965784346,508.857142857143,NA,1.28268090860375,0.416440933429456,3.94165896710478,232261.466304856,4.01694177561914,475169.303032216
"20",1996-10-20,720,53618,10,294,1996.8012295082,1762,1997,20,6.5792512120101,545.714285714286,NA,1.29640286748678,0.414032470973218,3.99003382133213,248212.023957429,4.01768882620604,469608.568883667
"21",1996-10-21,770,53619,10,295,1996.80396174863,1762,1997,21,6.64639051484773,591,NA,1.31392597256942,0.411750785235775,4.05290304849317,269631.534010154,4.01025082273332,453602.480190663
"22",1996-10-22,799,53620,10,296,1996.80669398907,1762,1997,22,6.68336094576627,640.285714285714,NA,1.3200820877558,0.409052784719404,4.07165548333504,281081.035974358,3.98675129081387,438894.593301424
"23",1996-10-23,855,53621,10,297,1996.80942622951,1762,1997,23,6.75110146893676,696.571428571429,NA,1.32446199305491,0.406115379186283,4.08437955325439,301721.286358009,4.00816075400053,475091.221583572
"24",1996-10-24,878,53622,10,298,1996.81215846995,1762,1997,24,6.77764659363512,754.571428571429,NA,1.32572841977142,0.403217667794152,4.08429118652698,309831.061976988,4.0295731531962,530982.907139999
"25",1996-10-25,967,53623,10,299,1996.81489071038,1762,1997,25,6.87419849545329,810.142857142857,NA,1.33485834521289,0.401374295281856,4.11890714188964,344129.74901631,4.05593053265923,553469.23754629
"26",1996-10-26,1030,53624,10,300,1996.81762295082,1762,1997,26,6.93731408122368,859.857142857143,NA,1.34157717022364,0.399654960468103,4.14393269139118,368776.858072284,4.04321782783337,532699.400315397
"27",1996-10-27,1170,53625,10,301,1996.82035519126,1762,1997,27,7.0647590277918,924.142857142857,NA,1.35317107752088,0.397689904218347,4.1887379651247,423431.143418525,4.02205110211052,516659.748310226
"28",1996-10-28,1080,53626,10,302,1996.82308743169,1762,1997,28,6.98471632011827,968.428571428571,NA,1.34871154283678,0.396250962543071,4.16811967352729,388935.582976178,4.06038047697878,555855.911328713
"29",1996-10-29,1060,53627,10,303,1996.82581967213,1762,1997,29,6.96602418710611,1005.71428571429,NA,1.349015671189,0.394670155073339,4.16692961763067,381624.082101087,4.09613881256824,582776.392522053
"30",1996-10-30,1080,53628,10,304,1996.82855191257,1762,1997,30,6.98471632011827,1037.85714285714,667.266666666667,1.35215187513662,0.392945722514715,4.17722927345354,389785.617964497,4.11055672588216,591462.615458586
"31",1996-10-31,1330,53629,10,305,1996.83128415301,1762,1997,31,7.1929342212158,1102.42857142857,692.3,1.36280913801,0.387193704292542,4.21232620294837,484046.828633203,4.08219548397991,554991.682657431
"32",1996-11-01,1680,53630,11,306,1996.83401639344,1763,1997,32,7.4265490723973,1204.28571428571,729.433333333333,1.36548042067886,0.376562011537042,4.20664997598695,610603.657314458,4.05171362879562,514447.201035876
"33",1996-11-02,1840,53631,11,307,1996.83674863388,1763,1997,33,7.51752085060303,1320,774.6,1.36702444194705,0.371014351170861,4.20442475254688,668402.629460893,4.05265591847942,471799.745424595
"34",1996-11-03,1600,53632,11,308,1996.83948087432,1763,1997,34,7.37775890822787,1381.42857142857,810.433333333334,1.36778824611513,0.374442777275075,4.21313733002983,582424.104503323,4.03665747260691,442660.752422757
"35",1996-11-04,1460,53633,11,309,1996.84221311475,1763,1997,35,7.28619171470238,1435.71428571429,841.5,1.36896568487441,0.376177095701932,4.22085214051916,532435.172413649,4.0509560803726,427922.504558643
"36",1996-11-05,1310,53634,11,310,1996.84494535519,1763,1997,36,7.1777824161952,1471.42857142857,867.6,1.37038451961902,0.378781781436834,4.23089700546718,478869.846666797,4.06307160040681,409465.864063048
"37",1996-11-06,1140,53635,11,311,1996.84767759563,1763,1997,37,7.03878354138854,1480,889,1.36797552167252,0.380916130631139,4.22418255347927,416065.084787495,4.08383538856022,425921.00880787
"38",1996-11-07,1060,53636,11,312,1996.85040983607,1763,1997,38,6.96602418710611,1441.42857142857,909.133333333333,1.36461906780055,0.37989518292393,4.20852464987587,385433.521534232,4.11795196712599,455009.63420351
"39",1996-11-08,1010,53637,11,313,1996.8531420765,1763,1997,39,6.9177056098353,1345.71428571429,927.233333333333,1.36304248852911,0.378722373112615,4.20002462392441,366510.94878214,4.14650558807429,471428.64137023
"40",1996-11-09,952,53638,11,314,1996.85587431694,1763,1997,40,6.85856503479136,1218.85714285714,943.466666666667,1.36080236413782,0.377717560772141,4.18897013872095,344554.523026187,4.14850593556949,465960.740913199
