"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1998-05-01,1401.58169849694,54176,5,122,1998.32945205479,1781,1998,1,7.24535666251764,NA,NA,0.152232943520634,0.500113849339313,1.32855925652777,160884.086917077,1.46010565619877,96037.7511433429
"2",1998-05-02,1250.61169849694,54177,5,123,1998.33219178082,1781,1998,2,7.13138806939693,NA,NA,0.157254732034131,0.500635430640114,1.33531746110505,144284.858328834,1.48584040508593,103359.095747864
"3",1998-05-03,966.531698496937,54178,5,124,1998.33493150685,1781,1998,3,6.87371409531381,NA,NA,0.151108305364012,0.500351028077266,1.32564591056506,110702.487762199,1.48906787614735,102937.507788361
"4",1998-05-04,973.721698496936,54179,5,125,1998.33767123288,1781,1998,4,6.88112553231784,NA,NA,0.161400415606346,0.499288249065439,1.3390117900572,112650.465702694,1.49399852797625,108531.159156037
"5",1998-05-05,1047.56169849694,54180,5,126,1998.3404109589,1781,1998,5,6.95422055077478,NA,NA,0.177070255094214,0.498673046717963,1.36027285484838,123117.385729903,1.49431305611261,109039.748329946
"6",1998-05-06,957.041698496937,54181,5,127,1998.34315068493,1781,1998,6,6.86384696260083,NA,NA,0.179456913612622,0.496949377361526,1.36204157446961,112625.042272171,1.50138229072198,108192.333978127
"7",1998-05-07,1286.42169849694,54182,5,128,1998.34589041096,1781,1998,7,7.15961976589511,1126.21026992551,NA,0.214520575324188,0.494764866775318,1.41142028797754,156874.897510828,1.50613963797035,107873.754067348
"8",1998-05-08,952.881698496937,54183,5,129,1998.34863013699,1781,1998,8,6.85949076005882,1062.11026992551,NA,0.198400902018372,0.49468935078652,1.38635897213302,114137.518356799,1.50846655207496,106494.52486084
"9",1998-05-09,449.651698496937,54184,5,130,1998.35136986301,1781,1998,9,6.10847327972899,947.687412782651,NA,0.116011463149964,0.490291548145497,1.27105703372463,49380.4472343056,1.50283131651141,103875.946144401
"10",1998-05-10,859.351698496936,54185,5,131,1998.35410958904,1781,1998,10,6.75617826601104,932.375984211222,NA,0.206731948896598,0.491619391724846,1.39486939609725,103566.244439598,1.49886553790574,102963.419868552
"11",1998-05-11,1228.84169849694,54186,5,132,1998.35684931507,1781,1998,11,7.11382729614133,968.821698496937,NA,0.254505644371921,0.491107275860679,1.46391293640517,155426.451196934,1.50910392420042,107587.631377503
"12",1998-05-12,951.601698496936,54187,5,133,1998.3595890411,1781,1998,12,6.8581465633126,955.113127068365,NA,0.236880042108138,0.490218852243281,1.4358605818991,118054.140641854,1.50673265749659,99249.5340087301
"13",1998-05-13,455.251698496937,54188,5,134,1998.36232876712,1781,1998,13,6.12085044951111,883.428841354079,NA,0.141831324005037,0.484991751741033,1.3005341355623,51154.8803281138,1.51363887251695,101228.673198556
"14",1998-05-14,262.581698496936,54189,5,135,1998.36506849315,1781,1998,14,5.57056226597821,737.165984211222,NA,0.0257006311373533,0.487371058121503,1.15630661524632,26233.1961132633,1.5150449608054,104635.399052537
"15",1998-05-15,32.6616984969365,54190,5,136,1998.36780821918,1781,1998,15,3.48620309160761,605.705984211222,NA,0.313904946333486,0.656965985695228,1.7215648620159,4858.20568506961,1.5405312731042,105721.081050215
"16",1998-05-16,114.081698496937,54191,5,137,1998.37054794521,1781,1998,16,4.73691484520291,557.767412782651,NA,-0.0247724648133777,0.55215802062888,1.13697698049226,11206.7941034714,1.50979046169827,98287.887103868
"17",1998-05-17,324.801698496937,54192,5,138,1998.37328767123,1781,1998,17,5.78321483763634,481.403127068365,NA,0.0850560191219163,0.481875486260082,1.22706114350376,34434.8533644147,1.51974823721469,102601.979877762
"18",1998-05-18,111.871698496937,54193,5,139,1998.37602739726,1781,1998,18,4.71735266551766,321.835984211222,NA,-0.0183589724063698,0.552241089653719,1.14507236178404,11067.9428172683,1.53000583215659,105363.646271864
"19",1998-05-19,1.55169849693651,54194,5,140,1998.37876712329,1781,1998,19,0.439350135450851,186.114555639794,NA,0.883748789974608,0.45761155296076,2.69239956392336,360.961259600943,1.63388743925188,110865.969052464
"20",1998-05-20,1.55169849693651,54195,5,141,1998.38150684931,1781,1998,20,0.439350135450851,121.300269925508,NA,0.872014297516792,0.458585629740657,2.66524177583248,357.320303210736,1.66621021074707,124762.923503413
"21",1998-05-21,1.55169849693651,54196,5,142,1998.38424657534,1781,1998,21,0.439350135450851,84.0102699255079,NA,0.860279805058002,0.459559706520636,2.63808398773935,353.679346820227,1.67680322101744,132516.644592491
"22",1998-05-22,1.55169849693651,54197,5,143,1998.38698630137,1781,1998,22,0.439350135450851,79.5659842112222,NA,0.848545312600186,0.460533783300533,2.61092619964848,350.03839043002,1.69801524044937,152050.606870736
"23",1998-05-23,1.55169849693651,54198,5,144,1998.3897260274,1781,1998,23,0.439350135450851,63.4902699255079,NA,0.836810820142369,0.461507860080431,2.58376841155761,346.397434039813,1.75567409488836,203269.628732285
"24",1998-05-24,1.55169849693651,54199,5,145,1998.39246575342,1781,1998,24,0.439350135450851,17.3116984969365,NA,0.825076327684553,0.462481936860328,2.55661062346673,342.756477649606,1.75408009551687,198186.957000396
"25",1998-05-25,1.55169849693651,54200,5,146,1998.39520547945,1781,1998,25,0.439350135450851,1.55169849693651,NA,0.813341835226737,0.463456013640226,2.52945283537586,339.115521259399,1.75547121965001,190763.448146955
"26",1998-05-26,1.55169849693651,54201,5,147,1998.39794520548,1781,1998,26,0.439350135450851,1.55169849693651,NA,0.80160734276892,0.464430090420123,2.50229504728498,335.474564869192,1.7630550136956,185329.506681772
"27",1998-05-27,99.1816984969365,54202,5,148,1998.40068493151,1781,1998,27,4.59695350631198,15.4988413540794,NA,0.0871315121543105,0.559943595147426,1.28781552522399,11035.6759707068,1.76328018679837,184721.851041333
"28",1998-05-28,290.401698496937,54203,5,149,1998.40342465753,1781,1998,28,5.67126513175219,56.7631270683651,NA,0.193450153728251,0.47063196432472,1.37274148598412,34443.0540685725,1.74078462823694,189625.86088947
"29",1998-05-29,117.141698496937,54204,5,150,1998.40616438356,1781,1998,29,4.76338430027426,73.2759842112222,NA,0.105626904597301,0.535827745321853,1.29355948057668,13092.1708027594,1.74459434715931,185555.863736122
"30",1998-05-30,46.0216984969365,54205,5,151,1998.40890410959,1781,1998,30,3.82911299172572,79.6288413540794,473.073698496937,0.23661503996261,0.638078585648141,1.58085258037772,6285.90419904219,1.76525130984862,182477.611617698
"31",1998-05-31,214.451698496937,54206,5,152,1998.41164383562,1781,1998,31,5.36808453117837,110.043127068365,433.502698496937,0.181053250141319,0.482934201092244,1.35915999905474,25183.3683161996,1.79567053300381,175454.10917036
"32",1998-06-01,196.331698496937,54207,6,153,1998.41438356164,1782,1998,32,5.27980556810808,137.868841354079,398.36003183027,0.184817164615405,0.488999913488753,1.36769682041636,23200.3215170959,1.80991411553817,186347.197210421
"33",1998-06-02,53.7116984969365,54208,6,154,1998.41712328767,1782,1998,33,3.98363082689411,145.320269925508,367.932698496936,0.200212629768648,0.631541570287584,1.50803306492162,6998.31509527996,1.82012809368821,195647.222271231
"34",1998-06-03,27.7316984969365,54209,6,155,1998.4198630137,1782,1998,34,3.32257610899376,135.113127068365,336.399698496936,0.473032832357175,0.654239566917881,1.99094821076149,4770.34924353289,1.85263052687148,196243.392050914
"35",1998-06-04,7.06169849693651,54210,6,156,1998.42260273973,1782,1998,35,1.95468560287297,94.6359842112222,301.716365163603,0.521853681837017,0.568305540877333,1.98653008589749,1212.04309147501,1.87112386389973,224285.054160829
"36",1998-06-05,1.55169849693651,54211,6,157,1998.42534246575,1782,1998,36,0.439350135450851,78.1231270683651,269.866698496937,0.68426241818881,0.47417085821926,2.23071716637174,299.065000966517,1.88440297164886,222796.194458664
"37",1998-06-06,1.55169849693651,54212,6,158,1998.42808219178,1782,1998,37,0.439350135450851,71.7702699255079,227.037698496937,0.672527925730994,0.475144934999158,2.20355937828086,295.42404457631,1.90730782932513,236785.621632603
"38",1998-06-07,1.55169849693651,54213,6,159,1998.43082191781,1782,1998,38,0.439350135450851,41.3559842112222,195.326698496937,0.660793433272203,0.476119011779136,2.17640159018773,291.783088185801,1.9339309519611,213480.102349413
