"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1994-12-06,3.22042420097433,52934,12,341,1994.92945205479,1740,1995,1,1.16951309031246,NA,NA,-0.288823710748288,0.253520067426285,0.781572033190633,217.468237578494,0.463482383047263,569.228682254761
"2",1994-12-07,11.5170236633399,52935,12,342,1994.93219178082,1740,1995,2,2.44382625932909,NA,NA,-0.656692136553255,0.309731516457411,0.557551886673419,554.803626731694,0.520436618696622,499.221593425256
"3",1994-12-08,22.4433778300066,52936,12,343,1994.93493150685,1740,1995,3,3.11099559651031,NA,NA,-0.957723277267217,0.316219819851913,0.410301778001924,795.619396340985,0.491956403709798,622.087250168283
"4",1994-12-09,9.19098199667326,52937,12,344,1994.93767123288,1740,1995,4,2.2182227855745,NA,NA,-0.51050392687638,0.307301647092653,0.633250483681074,502.864743879134,0.497092592805237,719.615056643154
"5",1994-12-10,30.4069194966733,52938,12,345,1994.9404109589,1740,1995,5,3.41467019753395,NA,NA,-1.08881796670528,0.316941704885749,0.363238372145441,954.284538809872,0.450210884896092,830.199944560908
"6",1994-12-11,48.8807736633399,52939,12,346,1994.94315068493,1740,1995,6,3.88938414254782,NA,NA,-1.32820380902299,0.318974899587909,0.281186777891114,1187.53579415976,0.517608401788333,772.628650797099
"7",1994-12-12,65.3878569966733,52940,12,347,1994.94589041096,1740,1995,7,4.18033656839008,27.2924796925258,NA,-1.45858296034653,0.322992234391842,0.250243148217095,1413.75137961745,0.538755348501453,806.76850170739
"8",1994-12-13,73.2395236633399,52941,12,348,1994.94863013699,1740,1995,8,4.29373521600771,37.2952081871494,NA,-1.50508431668935,0.324590139547081,0.239144691332087,1513.28245937286,0.620426554012813,689.302079734546
"9",1994-12-14,13.9686903300066,52942,12,349,1994.95136986301,1740,1995,9,2.63681842012734,37.6454462823875,NA,-0.648166918520541,0.312502689493837,0.563273175402494,679.811491445494,0.606206341223294,734.811608340426
"10",1994-12-15,39.1467111633399,52943,12,350,1994.95410958904,1740,1995,10,3.66731641286315,40.031636758578,NA,-1.17805924595921,0.317752550956215,0.330257505505116,1117.02198333893,0.558001781302175,740.97454692708
"11",1994-12-16,7.66150283000659,52944,12,351,1994.95684931507,1740,1995,11,2.03620815641625,39.8131397347685,NA,-0.35474408433849,0.300915103564365,0.742885369683749,491.755826494299,0.615710427672206,682.751608549993
"12",1994-12-17,0.796398663339919,52945,12,352,1994.9595890411,1740,1995,12,-0.227655385171306,35.5830653300066,NA,-0.0405622830029432,0.263932490444421,1.03497091292616,71.215152622568,0.626749084152135,758.827058068855
"13",1994-12-18,0.422856996673253,52946,12,353,1994.96232876712,1740,1995,13,-0.860721226424549,28.6605058061971,NA,0.0478229787297394,0.292949454807258,1.14946807081313,41.9956372393203,0.525675606036804,974.187891757098
"14",1994-12-19,58.7779611633399,52947,12,354,1994.96506849315,1740,1995,14,4.07376697449842,27.7162349728637,NA,-1.35052556832266,0.322000149835283,0.2789816774768,1416.78497122688,0.522061655512472,922.595256907958
"15",1994-12-20,44.2136903300066,52948,12,355,1994.96780821918,1740,1995,15,3.78903447709837,23.5696873538161,NA,-1.20065084694038,0.318344680787664,0.318626572492288,1217.17353085218,0.631751409262628,749.537995661622
"16",1994-12-21,4.19077366333992,52949,12,356,1994.97054794521,1740,1995,16,1.43288536207775,22.1728421157209,NA,-0.107299281894322,0.264620668567269,0.945107931550083,342.207368227044,0.684292475913145,757.477097187094
"17",1994-12-22,0.855565330006586,52950,12,357,1994.97328767123,1740,1995,17,-0.15599282385882,16.7026784252447,NA,0.0770591404908988,0.261173972674974,1.16126255066463,85.8415084459493,0.685381280910105,694.544355346943
"18",1994-12-23,1.56744033000659,52951,12,358,1994.97602739726,1740,1995,18,0.449443925818928,15.8320980681018,NA,0.0302226868318704,0.239951728845824,1.08120123819598,146.423671971964,0.607440828969629,818.961218705312
"19",1994-12-24,7.27619033000659,52952,12,359,1994.97876712329,1740,1995,19,1.98460741891828,16.7577825919113,NA,-0.238082995145575,0.298209243628862,0.835535179173738,525.269922429681,0.578530616992582,1020.11484092229
"20",1994-12-25,13.3557736633399,52953,12,360,1994.98150684932,1740,1995,20,2.59194877549726,18.6053421157209,NA,-0.498468156479046,0.312604430314352,0.656000852921106,756.984866219039,0.525308691881824,1155.07189856978
"21",1994-12-26,14.4786903300066,52954,12,361,1994.98424657534,1740,1995,21,2.67267793604426,12.2768748538161,NA,-0.526754469549102,0.313610929332199,0.636704031602328,796.490539669743,0.540980784421398,1057.49971802491
"22",1994-12-27,12.0507736633399,52955,12,362,1994.98698630137,1740,1995,22,2.48912886230219,7.68217247286372,NA,-0.424073450722693,0.311509542930123,0.704973179769291,734.008800509978,0.602803524509192,1156.3658994309
