"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1994-10-01,0.0780574430476677,52868,10,275,1994.74863013699,1738,1995,1,-2.55031027400921,NA,NA,0.0615587675269472,0.219057401852373,1.09002119138817,7.35128067463487,1.09002119138817,7.35128067463487
"2",1994-10-02,0.0780574430476677,52869,10,276,1994.75136986301,1738,1995,2,-2.55031027400921,NA,NA,0.0635046053188128,0.218981057739662,1.09187781475843,7.36380204542077,1.09187781475843,7.36380204542076
"3",1994-10-03,0.0780574430476677,52870,10,277,1994.75410958904,1738,1995,3,-2.55031027400921,NA,NA,0.0603026466161007,0.218883016323499,1.08846716074367,7.34080003853809,1.08846716074367,7.34080003853809
"4",1994-10-04,0.0780574430476677,52871,10,278,1994.75684931507,1738,1995,4,-2.55031027400921,NA,NA,0.0571006879133885,0.218784974907335,1.08505650672891,7.31779803165541,1.08505650672891,7.31779803165541
"5",1994-10-05,0.0780574430476677,52872,10,279,1994.7595890411,1738,1995,5,-2.55031027400921,NA,NA,0.0538987292104107,0.218686933491163,1.08164585271387,7.29479602477082,1.08164585271387,7.29479602477082
"6",1994-10-06,0.0780574430476677,52873,10,280,1994.76232876712,1738,1995,6,-2.55031027400921,NA,NA,0.0506967705076986,0.218588892075,1.07823519869911,7.27179401788815,1.07823519869911,7.27179401788815
"7",1994-10-07,0.0780574430476677,52874,10,281,1994.76506849315,1738,1995,7,-2.55031027400921,0.0780574430476677,NA,0.0474948118049864,0.218490850658836,1.07482454468435,7.24879201100547,1.07482454468435,7.24879201100547
"8",1994-10-08,0.0780574430476677,52875,10,282,1994.76780821918,1738,1995,8,-2.55031027400921,0.0780574430476677,NA,0.0442928531022743,0.218392809242673,1.07141389066958,7.22579000412279,1.07141389066958,7.22579000412279
"9",1994-10-09,0.0780574430476677,52876,10,283,1994.77054794521,1738,1995,9,-2.55031027400921,0.0780574430476677,NA,0.0410908943995622,0.218294767826509,1.06800323665482,7.20278799724012,1.06800323665482,7.20278799724012
"10",1994-10-10,0.0780574430476677,52877,10,284,1994.77328767123,1738,1995,10,-2.55031027400921,0.0780574430476677,NA,0.0378889356968501,0.218196726410345,1.06459258264006,7.17978599035744,1.06459258264006,7.17978599035744
"11",1994-10-11,0.0780574430476677,52878,10,285,1994.77602739726,1738,1995,11,-2.55031027400921,0.0780574430476677,NA,0.0346869769938722,0.218098684994174,1.06118192862502,7.15678398347285,1.06118192862502,7.15678398347285
"12",1994-10-12,0.0780574430476677,52879,10,286,1994.77876712329,1738,1995,12,-2.55031027400921,0.0780574430476677,NA,0.0314850182911601,0.21800064357801,1.05777127461026,7.13378197659017,1.05777127461026,7.13378197659017
"13",1994-10-13,0.0780574430476677,52880,10,287,1994.78150684932,1738,1995,13,-2.55031027400921,0.0780574430476677,NA,0.028283059588448,0.217902602161847,1.0543606205955,7.1107799697075,1.0543606205955,7.1107799697075
"14",1994-10-14,0.0780574430476677,52881,10,288,1994.78424657534,1738,1995,14,-2.55031027400921,0.0780574430476677,NA,0.0250811008857359,0.217804560745683,1.05094996658074,7.08777796282482,1.05094996658074,7.08777796282482
"15",1994-10-15,0.0780574430476677,52882,10,289,1994.78698630137,1738,1995,15,-2.55031027400921,0.0780574430476677,NA,0.0218791421830238,0.217706519329519,1.04753931256598,7.06477595594214,1.04753931256598,7.06477595594214
"16",1994-10-16,0.0780574430476677,52883,10,290,1994.7897260274,1738,1995,16,-2.55031027400921,0.0780574430476677,NA,0.0186771834800459,0.217608477913348,1.04412865855093,7.04177394905756,1.04412865855093,7.04177394905755
"17",1994-10-17,0.0780574430476677,52884,10,291,1994.79246575342,1738,1995,17,-2.55031027400921,0.0780574430476677,NA,0.0154752247773338,0.217510436497184,1.04071800453617,7.01877194217488,1.04071800453617,7.01877194217488
"18",1994-10-18,0.0780574430476677,52885,10,292,1994.79520547945,1738,1995,18,-2.55031027400921,0.0780574430476677,NA,0.0122732660746217,0.21741239508102,1.03730735052141,6.9957699352922,1.03730735052141,6.9957699352922
"19",1994-10-19,0.0780574430476677,52886,10,293,1994.79794520548,1738,1995,19,-2.55031027400921,0.0780574430476677,NA,0.00907130737190957,0.217314353664857,1.03389669650665,6.97276792840952,1.03389669650665,6.97276792840952
"20",1994-10-20,0.0780574430476677,52887,10,294,1994.80068493151,1738,1995,20,-2.55031027400921,0.0780574430476677,NA,0.00586934866919746,0.217216312248693,1.03048604249189,6.94976592152685,1.03048604249189,6.94976592152684
"21",1994-10-21,0.0780574430476677,52888,10,295,1994.80342465753,1738,1995,21,-2.55031027400921,0.0780574430476677,NA,0.00266738996648534,0.21711827083253,1.02707538847713,6.92676391464417,1.02707538847713,6.92676391464417
"22",1994-10-22,0.0780574430476677,52889,10,296,1994.80616438356,1738,1995,22,-2.55031027400921,0.0780574430476677,NA,-0.000534568736492512,0.217020229416358,1.02366473446209,6.90376190775958,1.02366473446209,6.90376190775958
"23",1994-10-23,0.0780574430476677,52890,10,297,1994.80890410959,1738,1995,23,-2.55031027400921,0.0780574430476677,NA,-0.00373652743920463,0.216922188000194,1.02025408044733,6.8807599008769,1.02025408044733,6.8807599008769
"24",1994-10-24,0.0780574430476677,52891,10,298,1994.81164383562,1738,1995,24,-2.55031027400921,0.0780574430476677,NA,-0.00693848614191674,0.216824146584031,1.01684342643257,6.85775789399423,1.01684342643257,6.85775789399423
"25",1994-10-25,0.0780574430476677,52892,10,299,1994.81438356164,1738,1995,25,-2.55031027400921,0.0780574430476677,NA,-0.011952054810613,0.216732047351554,1.01194705253827,6.82473594995377,1.01194705253827,6.82473594995377
"26",1994-10-26,0.0780574430476677,52893,10,300,1994.81712328767,1738,1995,26,-2.55031027400921,0.0780574430476677,NA,-0.0177890825547567,0.216642649111661,1.006375351426,6.78715948902342,1.006375351426,6.78715948902342
