"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1999-04-29,435.164937246438,54539,4,120,1999.32397260274,1792,1999,1,6.07572512530716,NA,NA,-1.79455100759242,0.67683500488564,0.215526534956798,8103.42066753364,0.820572989719052,991.781777866915
"2",1999-04-30,123.164937246438,54540,4,121,1999.32671232877,1792,1999,2,4.81352441032066,NA,NA,-1.43066327059262,0.518145258244852,0.306939272664575,3266.27910053566,0.828328524612529,799.163847813672
"3",1999-05-01,86.1649372464381,54541,5,122,1999.32945205479,1793,1999,3,4.45626333443801,NA,NA,-1.05649934041027,0.457467620261897,0.453251358346676,3374.29798693668,0.829926724586129,970.088820234552
"4",1999-05-02,73.1649372464381,54542,5,123,1999.33219178082,1793,1999,4,4.29271630684482,NA,NA,-0.754879292800861,0.464386419253489,0.664392386160097,4199.92363357184,0.849410327665694,1147.41182124699
"5",1999-05-03,421.164937246438,54543,5,124,1999.33493150685,1793,1999,5,6.04302453189078,NA,NA,-1.68895595580251,0.672466248675759,0.242381832580351,8819.94781224405,0.78959290459833,2149.1329153584
"6",1999-05-04,286.164937246438,54544,5,125,1999.33767123288,1793,1999,6,5.65656834824908,NA,NA,-1.66714289128255,0.644123911227182,0.249266029564401,6163.01548196824,0.735984789222727,1994.44880753429
"7",1999-05-05,121.164937246438,54545,5,126,1999.3404109589,1793,1999,7,4.79715273513432,220.879222960724,NA,-1.22254595666034,0.511644273629576,0.383396478318372,4013.64376438616,0.79943414668334,3280.23543220009
"8",1999-05-06,0.164937246438144,54546,5,127,1999.34315068493,1793,1999,8,-1.80219020204062,158.736365817867,NA,-0.190702237531938,0.442977511040373,0.917389179679069,13.0733261460069,0.798091591688441,1674.63203645699
"9",1999-05-07,0.164937246438144,54547,5,128,1999.34589041096,1793,1999,9,-1.80219020204062,141.164937246438,NA,-0.181081759269347,0.443411193205745,0.926365554978043,13.2012446831903,0.868715920137024,1246.08773510163
"10",1999-05-08,0.164937246438144,54548,5,129,1999.34863013699,1793,1999,10,-1.80219020204062,128.879222960724,NA,-0.171461281006755,0.443844875371116,0.935341930277018,13.3291632203738,0.880885016220307,900.245595257284
"11",1999-05-09,0.164937246438144,54549,5,130,1999.35136986301,1793,1999,11,-1.80219020204062,118.450651532152,NA,-0.161840802744164,0.444278557536488,0.944318305575993,13.4570817575572,0.901836266724571,531.607212597805
"12",1999-05-10,0.164937246438144,54550,5,131,1999.35410958904,1793,1999,12,-1.80219020204062,58.3077943892953,NA,-0.152220324480774,0.444712239701895,0.953294680875713,13.5850002947512,0.864177718296663,1567.38005096336
"13",1999-05-11,17.1649372464381,54551,5,132,1999.35684931507,1793,1999,13,2.84286877100074,19.8792229607239,NA,-0.0680877973555357,0.529687750002764,1.07667891612095,1596.76928897292,0.832585297179145,2601.04767417964
"14",1999-05-12,25.1649372464381,54552,5,133,1999.3595890411,1793,1999,14,3.22545164654106,6.16493724643814,NA,-0.00429624775191806,0.515428285304588,1.1428345653536,2484.80871438389,0.863405075591061,3004.37522238189
"15",1999-05-13,26.1649372464381,54553,5,134,1999.36232876712,1793,1999,15,3.26442024144324,9.87922296072386,NA,-0.00229928330683273,0.513388753486422,1.14371890004403,2585.54879255957,0.810947022417879,3763.99269978312
"16",1999-05-14,16.1649372464381,54554,5,135,1999.36506849315,1793,1999,16,2.78284452910603,12.1649372464381,NA,-0.0872530016379506,0.529127279491042,1.05539162077412,1474.01331726789,0.863486261759357,3838.46880278567
"17",1999-05-15,5.16493724643814,54555,5,136,1999.36780821918,1793,1999,17,1.64189295272783,12.8792229607239,NA,-0.121102687414581,0.511689005712975,1.01013157713238,450.771800244568,0.77572913771377,4822.21002174429
"18",1999-05-16,0.164937246438144,54556,5,137,1999.37054794521,1793,1999,18,-1.80219020204062,12.8792229607239,NA,-0.0944974549044265,0.44731433269416,1.00715293267031,14.3525115178625,0.752078444846466,6330.62664330378
"19",1999-05-17,1.16493724643814,54557,5,138,1999.37328767123,1793,1999,19,0.152667219848522,13.022080103581,NA,-0.0658722666688292,0.516222723574231,1.07006433132825,107.702593544091,0.70163778693574,6251.91925389535
"20",1999-05-18,3.16493724643814,54558,5,139,1999.37602739726,1793,1999,20,1.15213322804986,11.022080103581,NA,-0.105816420276819,0.516616396211043,1.02950093537087,281.517625923681,0.774068561003477,5841.74324929906
"21",1999-05-19,367.164937246438,54559,5,140,1999.37876712329,1793,1999,21,5.90581116738554,59.8792229607239,NA,-1.20564360364015,0.65420612021084,0.386241159855056,12252.7478494229,0.704159723087211,9335.17889996969
"22",1999-05-20,0.164937246438144,54560,5,141,1999.38150684931,1793,1999,22,-1.80219020204062,56.1649372464381,NA,-0.0360376701921688,0.448576576945072,1.07626253192619,15.3373632589829,0.763217132805721,12078.0591097054
"23",1999-05-21,190.164937246438,54561,5,142,1999.38424657534,1793,1999,23,5.24789178635834,81.022080103581,NA,-0.943413577761268,0.595695448876479,0.516050068350843,8478.83193384599,0.682630854563279,15342.395412966
"24",1999-05-22,372.164937246438,54562,5,143,1999.38698630137,1793,1999,24,5.91933713570414,133.450651532152,NA,-1.07630255737579,0.654320936251655,0.464537632765061,14937.2310769878,0.725303061968325,14106.7483734411
"25",1999-05-23,615.164937246438,54563,5,144,1999.3897260274,1793,1999,25,6.42189042249445,221.307794389295,NA,-1.05819092635844,0.703186422345447,0.492489070885279,26175.9175245244,0.766138462105379,17447.6002629943
"26",1999-05-24,98.1649372464381,54564,5,145,1999.39246575342,1793,1999,26,4.58664909708436,235.164937246438,NA,-0.27018616125295,0.4582193547722,0.964337534692167,8178.98114109094,0.800704259066922,19555.8252051314
"27",1999-05-25,188.164937246438,54565,5,146,1999.39520547945,1793,1999,27,5.23731890398356,261.59350867501,NA,-0.746835341491618,0.591987045648668,0.656079560898708,10666.1810366072,0.8456248878402,18585.3291146123
"28",1999-05-26,177.164937246438,54566,5,147,1999.39794520548,1793,1999,28,5.17708114752216,234.450651532152,NA,-0.651766352986259,0.579193654907546,0.724553364865686,11090.775002526,0.819560081891802,22552.0934925412
"29",1999-05-27,199.164937246438,54567,5,148,1999.40068493151,1793,1999,29,5.29413331181837,262.879222960724,NA,-0.698010354696861,0.602926566247401,0.689608922666959,11866.6872985722,0.816310558634476,29942.3145161356
"30",1999-05-28,909.164937246438,54568,5,149,1999.40342465753,1793,1999,30,6.81252652683357,365.59350867501,158.598270579772,-0.822716824276157,0.745567358360478,0.654501516972694,51412.3053643737,0.805719225421308,38601.3514460843
"31",1999-05-29,1603.16493724644,54569,5,150,1999.40616438356,1793,1999,31,7.37973504017137,541.450651532152,197.531603913105,-0.87714968059222,0.805972059511456,0.651338697888577,90219.1705395884,0.760498709431732,44514.1274098048
"32",1999-05-30,1430.16493724644,54570,5,151,1999.40890410959,1793,1999,32,7.2655450573345,657.879222960724,241.098270579772,-0.808717176991154,0.793771282496996,0.687299510590658,84927.0235478455,0.836727254639578,44805.2810904146
"33",1999-05-31,670.164937246438,54571,5,152,1999.41164383562,1793,1999,33,6.5075238570836,739.59350867501,260.564937246438,-0.708026030607434,0.710946756080818,0.707743638991783,40979.9495299531,0.833513067412103,51361.1792334993
"34",1999-06-01,379.164937246438,54572,6,153,1999.41438356164,1794,1999,34,5.9379713010383,766.879222960724,270.764937246438,-0.641233013826761,0.652739858179162,0.724970558364987,23749.9271655531,0.859695481639483,54292.5087119733
"35",1999-06-02,519.164937246438,54573,6,154,1999.41712328767,1794,1999,35,6.25222163084144,815.736365817867,274.031603913105,-0.63495337865422,0.681879116273993,0.733975087753272,32923.0768643029,0.848121424563857,60543.5389756336
"36",1999-06-03,512.164937246438,54574,6,155,1999.4198630137,1794,1999,36,6.23864671622202,860.450651532153,281.564937246438,-0.592566876097128,0.680100474799823,0.75776397050587,33531.8517851113,0.858268912739256,62214.8292820085
"37",1999-06-04,515.164937246438,54575,6,156,1999.42260273973,1794,1999,37,6.24448711588731,804.164937246438,294.698270579771,-0.549148247125291,0.680501621498562,0.783591312737863,34877.8456807786,0.861550900185433,72897.9359674709
"38",1999-06-05,327.164937246438,54576,6,157,1999.42534246575,1794,1999,38,5.79046443898178,621.879222960724,305.598270579771,-0.423262641594169,0.6400591252983,0.862391078174653,24377.2522248584,0.879267848775303,74371.4315969167
"39",1999-06-06,448.164937246438,54577,6,158,1999.42808219178,1794,1999,39,6.10516132815595,481.59350867501,320.531603913105,-0.470604936676752,0.664279727902421,0.817581246762848,31657.9318401027,0.875575298980854,77013.993323629
