"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",2001-10-01,11,55425,10,275,2001.74863013699,1822,2002,1,2.39789527279837,NA,NA,1.20160999059639,0.237354249065499,3.43488209098388,3264.51193927108,4.11616656737445,40595.9999792417
"2",2001-10-02,9.85,55426,10,276,2001.75136986301,1822,2002,2,2.287471455184,NA,NA,1.16112005398533,0.241860285029745,3.30968726374723,2816.67624893944,4.1981910516476,40259.4575243284
"3",2001-10-03,8.84,55427,10,277,2001.75410958904,1822,2002,3,2.17928687664955,NA,NA,1.11940849204702,0.246293661656155,3.18112141178006,2429.66418740372,4.20391185006813,37503.1305832853
"4",2001-10-04,8.3,55428,10,278,2001.75684931507,1822,2002,4,2.11625551480255,NA,NA,1.09358201669874,0.248968145789468,3.10213798191392,2224.60518959011,4.16599634165203,36882.5735378205
"5",2001-10-05,7.1,55429,10,279,2001.7595890411,1822,2002,5,1.96009478404727,NA,NA,1.03033728785868,0.255133599661516,2.90725611463799,1783.42719096353,4.12371014991709,39193.4954532294
"6",2001-10-06,7.5,55430,10,280,2001.76232876712,1822,2002,6,2.01490302054226,NA,NA,1.0491507377138,0.25331131738354,2.9669954573,1922.6130563304,4.144899455704,40106.4127418589
"7",2001-10-07,6.5,55431,10,281,2001.76506849315,1822,2002,7,1.87180217690159,8.44142857142857,NA,0.98831866134038,0.258903926935074,2.7800641580359,1561.28403115296,4.22917452302583,38679.4644817231
"8",2001-10-08,5.5,55432,10,282,2001.76780821918,1822,2002,8,1.70474809223843,7.65571428571429,NA,0.942195782681665,0.264732124570489,2.666338393157,1267.04400442821,4.28262968963423,36178.7719759955
"9",2001-10-09,4.6,55433,10,283,2001.77054794521,1822,2002,9,1.52605630349505,6.90571428571428,NA,0.891608245362364,0.270936999937282,2.54285819516873,1010.63356108786,4.31166520780656,48539.4146407292
"10",2001-10-10,7,55434,10,284,2001.77328767123,1822,2002,10,1.94591014905531,6.64285714285714,NA,1.0089149788441,0.256835668319128,2.84818486277574,1722.58220500677,4.39668013116495,51700.0409222511
"11",2001-10-11,38.7,55435,10,285,2001.77602739726,1822,2002,11,3.65583960003574,10.9857142857143,NA,1.5478325508973,0.21321150152498,4.81625523770186,16104.016313199,4.53239931582276,57006.3925345669
"12",2001-10-12,39.3,55436,10,286,2001.77876712329,1822,2002,12,3.67122451887522,15.5857142857143,NA,1.5531235765949,0.213479475953872,4.84190666254413,16440.7909108019,4.51608754767964,64531.0792667389
"13",2001-10-13,29.7,55437,10,287,2001.78150684932,1822,2002,13,3.39114704580865,18.7571428571429,NA,1.52107464724485,0.215844641987621,4.69252125436608,12041.3849404037,4.50784988707965,65853.8944197376
"14",2001-10-14,30.1,55438,10,288,2001.78424657534,1822,2002,14,3.40452517175483,22.1285714285714,NA,1.52628714931326,0.216177481819215,4.71737753660379,12268.2007167933,4.53889194471706,68505.2729589175
"15",2001-10-15,33.5,55439,10,289,2001.78698630137,1822,2002,15,3.51154543883102,26.1285714285714,NA,1.54316802402514,0.215797675297689,4.79733584964104,13885.408883201,4.59489977781533,91299.9787872558
"16",2001-10-16,35.7,55440,10,290,2001.7897260274,1822,2002,16,3.57515068878559,30.5714285714286,NA,1.55450341453403,0.215709034433503,4.85144221052669,14964.1764695254,4.67119346057537,123977.090803942
"17",2001-10-17,73.9,55441,10,291,2001.79246575342,1822,2002,17,4.30271282795416,40.1285714285714,NA,1.58328765984652,0.213615715021826,4.98545287866702,31831.9172121738,4.65552911393389,140729.749925851
"18",2001-10-18,69.7,55442,10,292,2001.79520547945,1822,2002,18,4.24420031776648,44.5571428571428,NA,1.58690691731675,0.213778245189017,5.00366753717615,30132.4862022778,4.68088489485074,116257.082420312
"19",2001-10-19,54,55443,10,293,2001.79794520548,1822,2002,19,3.98898404656427,46.6571428571429,NA,1.59417730585867,0.214379213702427,5.041046307288,23519.5056512829,4.70068445196633,93439.3188909912
"20",2001-10-20,47.5,55444,10,294,2001.80068493151,1822,2002,20,3.8607297110406,49.2,NA,1.59964114621168,0.214946765322766,5.06910052103005,20803.5885383073,4.69776666204128,93200.7301568883
"21",2001-10-21,64.7,55445,10,295,2001.80342465753,1822,2002,21,4.16976120150686,54.1428571428571,NA,1.59655936101457,0.214345034958717,5.0521773753801,28242.0757025648,4.78016135357611,92114.2354434302
"22",2001-10-22,57,55446,10,296,2001.80616438356,1822,2002,22,4.04305126783455,57.5,NA,1.60208083928695,0.214948301729698,5.08055885981767,25020.7362728301,4.88870350192179,87125.8220774608
"23",2001-10-23,49,55447,10,297,2001.80890410959,1822,2002,23,3.89182029811063,59.4,NA,1.60846122223696,0.215789413595237,5.11356431610267,21648.7858886523,4.90757780325232,88040.0744734149
